57.0	09:58:00	2022-01-02
175.0	09:03:54	2022-01-02
10.0	09:37:11	2022-01-02
61.0	09:09:42	2022-01-02
1.0	09:26:18	2022-01-02
143.0	09:06:04	2022-01-02
172.0	09:27:33	2022-01-02
97.0	09:17:00	2022-01-02
135.0	09:14:37	2022-01-02
14.0	09:08:22	2022-01-02
150.0	09:42:56	2022-01-02
154.0	09:27:23	2022-01-02
61.0	09:48:46	2022-01-02
11.0	09:24:24	2022-01-02
97.0	09:35:58	2022-01-02
81.0	09:44:51	2022-01-02
95.0	09:52:48	2022-01-02
159.0	09:43:20	2022-01-02
169.0	09:08:08	2022-01-02
137.0	09:59:21	2022-01-02
160.0	09:07:23	2022-01-02
142.0	09:51:44	2022-01-02
24.0	09:20:37	2022-01-02
177.0	09:40:32	2022-01-02
102.0	09:06:40	2022-01-02
164.0	09:31:30	2022-01-02
130.0	10:02:24	2022-01-02
2.0	10:58:33	2022-01-02
140.0	10:08:41	2022-01-02
155.0	10:04:07	2022-01-02
104.0	10:16:15	2022-01-02
49.0	10:23:35	2022-01-02
35.0	10:18:48	2022-01-02
132.0	10:30:31	2022-01-02
83.0	10:45:57	2022-01-02
48.0	10:06:47	2022-01-02
88.0	10:19:12	2022-01-02
50.0	10:15:19	2022-01-02
118.0	10:45:43	2022-01-02
137.0	10:25:05	2022-01-02
87.0	10:59:50	2022-01-02
128.0	10:23:14	2022-01-02
67.0	10:24:20	2022-01-02
43.0	10:28:27	2022-01-02
149.0	10:24:35	2022-01-02
161.0	10:47:15	2022-01-02
123.0	10:13:44	2022-01-02
176.0	10:11:54	2022-01-02
79.0	10:55:24	2022-01-02
65.0	10:34:18	2022-01-02
88.0	10:10:43	2022-01-02
176.0	10:47:14	2022-01-02
132.0	10:18:39	2022-01-02
123.0	10:34:49	2022-01-02
8.0	10:06:30	2022-01-02
159.0	10:58:06	2022-01-02
96.0	10:39:58	2022-01-02
157.0	10:35:44	2022-01-02
163.0	10:16:31	2022-01-02
166.0	10:56:48	2022-01-02
92.0	10:51:05	2022-01-02
31.0	10:05:56	2022-01-02
133.0	10:43:45	2022-01-02
64.0	10:28:14	2022-01-02
165.0	10:57:03	2022-01-02
70.0	10:17:43	2022-01-02
9.0	11:40:41	2022-01-02
165.0	11:25:43	2022-01-02
75.0	11:36:27	2022-01-02
40.0	11:47:19	2022-01-02
83.0	11:07:10	2022-01-02
7.0	11:54:56	2022-01-02
28.0	11:10:04	2022-01-02
41.0	11:41:18	2022-01-02
65.0	11:20:53	2022-01-02
92.0	11:23:07	2022-01-02
91.0	11:04:22	2022-01-02
159.0	11:34:41	2022-01-02
24.0	11:43:43	2022-01-02
94.0	11:31:56	2022-01-02
63.0	11:34:13	2022-01-02
33.0	11:00:17	2022-01-02
150.0	11:54:23	2022-01-02
131.0	11:47:55	2022-01-02
126.0	11:09:55	2022-01-02
149.0	11:27:39	2022-01-02
50.0	11:37:48	2022-01-02
158.0	11:29:10	2022-01-02
22.0	11:58:07	2022-01-02
106.0	11:41:36	2022-01-02
147.0	11:41:25	2022-01-02
146.0	11:43:44	2022-01-02
144.0	11:36:27	2022-01-02
69.0	11:25:22	2022-01-02
128.0	11:34:17	2022-01-02
174.0	11:09:35	2022-01-02
54.0	11:19:29	2022-01-02
140.0	11:34:56	2022-01-02
24.0	11:55:33	2022-01-02
47.0	11:19:51	2022-01-02
156.0	12:58:22	2022-01-02
172.0	12:41:24	2022-01-02
152.0	12:23:36	2022-01-02
19.0	12:36:27	2022-01-02
170.0	12:06:24	2022-01-02
147.0	12:36:07	2022-01-02
164.0	12:04:33	2022-01-02
99.0	12:19:23	2022-01-02
179.0	12:41:27	2022-01-02
81.0	12:07:47	2022-01-02
27.0	12:28:27	2022-01-02
126.0	12:17:03	2022-01-02
98.0	12:11:33	2022-01-02
127.0	12:43:41	2022-01-02
95.0	12:50:57	2022-01-02
18.0	12:10:44	2022-01-02
2.0	12:55:41	2022-01-02
138.0	12:36:01	2022-01-02
126.0	12:52:32	2022-01-02
131.0	12:03:27	2022-01-02
26.0	12:19:47	2022-01-02
34.0	12:36:03	2022-01-02
25.0	12:10:56	2022-01-02
1.0	12:01:36	2022-01-02
22.0	12:03:09	2022-01-02
112.0	12:20:35	2022-01-02
113.0	12:08:49	2022-01-02
83.0	12:22:21	2022-01-02
68.0	12:32:36	2022-01-02
163.0	12:31:19	2022-01-02
38.0	12:28:49	2022-01-02
144.0	12:41:55	2022-01-02
116.0	12:52:06	2022-01-02
56.0	12:31:48	2022-01-02
3.0	12:42:02	2022-01-02
153.0	12:04:24	2022-01-02
62.0	12:35:48	2022-01-02
74.0	12:34:46	2022-01-02
59.0	12:21:43	2022-01-02
37.0	12:14:01	2022-01-02
100.0	12:21:10	2022-01-02
31.0	13:00:36	2022-01-02
64.0	13:06:41	2022-01-02
61.0	13:45:54	2022-01-02
175.0	13:53:44	2022-01-02
65.0	13:14:02	2022-01-02
97.0	13:26:09	2022-01-02
25.0	13:03:31	2022-01-02
42.0	13:31:32	2022-01-02
6.0	13:52:18	2022-01-02
163.0	13:02:52	2022-01-02
131.0	13:53:51	2022-01-02
152.0	13:50:59	2022-01-02
82.0	13:08:41	2022-01-02
168.0	13:19:28	2022-01-02
53.0	13:26:58	2022-01-02
126.0	13:52:50	2022-01-02
118.0	13:29:02	2022-01-02
21.0	13:27:36	2022-01-02
163.0	13:05:14	2022-01-02
68.0	13:58:09	2022-01-02
151.0	13:22:32	2022-01-02
56.0	13:05:07	2022-01-02
83.0	13:31:58	2022-01-02
77.0	13:43:05	2022-01-02
164.0	13:51:52	2022-01-02
70.0	13:59:11	2022-01-02
55.0	13:02:52	2022-01-02
72.0	13:34:31	2022-01-02
75.0	13:38:42	2022-01-02
43.0	13:49:35	2022-01-02
58.0	13:39:04	2022-01-02
107.0	13:33:47	2022-01-02
89.0	13:10:44	2022-01-02
56.0	13:51:42	2022-01-02
102.0	13:01:32	2022-01-02
31.0	13:40:54	2022-01-02
136.0	13:56:34	2022-01-02
135.0	13:12:29	2022-01-02
38.0	13:02:03	2022-01-02
129.0	13:22:30	2022-01-02
104.0	13:35:18	2022-01-02
107.0	13:45:51	2022-01-02
36.0	13:06:56	2022-01-02
6.0	13:14:23	2022-01-02
56.0	13:04:51	2022-01-02
161.0	13:51:58	2022-01-02
106.0	13:37:11	2022-01-02
67.0	13:32:08	2022-01-02
57.0	13:09:48	2022-01-02
40.0	14:12:01	2022-01-02
24.0	14:02:36	2022-01-02
77.0	14:03:16	2022-01-02
105.0	14:36:42	2022-01-02
57.0	14:34:25	2022-01-02
140.0	14:39:47	2022-01-02
156.0	14:27:57	2022-01-02
71.0	14:33:10	2022-01-02
140.0	14:48:51	2022-01-02
121.0	14:35:38	2022-01-02
95.0	14:57:58	2022-01-02
48.0	14:22:08	2022-01-02
19.0	14:05:30	2022-01-02
134.0	14:38:14	2022-01-02
69.0	14:32:15	2022-01-02
76.0	14:03:54	2022-01-02
70.0	14:44:28	2022-01-02
43.0	14:36:31	2022-01-02
32.0	14:45:45	2022-01-02
23.0	14:44:31	2022-01-02
50.0	14:39:53	2022-01-02
48.0	14:23:26	2022-01-02
92.0	14:39:56	2022-01-02
179.0	14:04:15	2022-01-02
18.0	14:22:45	2022-01-02
11.0	14:43:54	2022-01-02
23.0	14:36:32	2022-01-02
144.0	14:15:22	2022-01-02
160.0	14:25:34	2022-01-02
68.0	14:45:54	2022-01-02
97.0	14:11:55	2022-01-02
64.0	14:16:16	2022-01-02
123.0	14:12:58	2022-01-02
10.0	14:54:33	2022-01-02
145.0	14:01:07	2022-01-02
144.0	15:27:41	2022-01-02
13.0	15:17:13	2022-01-02
13.0	15:17:37	2022-01-02
79.0	15:11:07	2022-01-02
163.0	15:43:53	2022-01-02
71.0	15:35:00	2022-01-02
17.0	15:49:19	2022-01-02
52.0	15:51:38	2022-01-02
36.0	15:55:05	2022-01-02
145.0	15:30:15	2022-01-02
88.0	15:38:29	2022-01-02
120.0	15:55:43	2022-01-02
41.0	15:55:14	2022-01-02
159.0	15:45:47	2022-01-02
164.0	15:37:50	2022-01-02
157.0	15:36:33	2022-01-02
52.0	15:12:45	2022-01-02
161.0	15:53:10	2022-01-02
55.0	15:13:15	2022-01-02
132.0	15:00:40	2022-01-02
92.0	15:33:36	2022-01-02
45.0	15:47:46	2022-01-02
155.0	15:23:39	2022-01-02
70.0	15:02:41	2022-01-02
91.0	15:58:22	2022-01-02
59.0	15:19:53	2022-01-02
88.0	15:26:42	2022-01-02
15.0	15:08:51	2022-01-02
40.0	15:55:35	2022-01-02
77.0	15:32:16	2022-01-02
88.0	15:38:09	2022-01-02
62.0	15:49:13	2022-01-02
31.0	15:04:37	2022-01-02
132.0	15:38:48	2022-01-02
153.0	15:53:11	2022-01-02
65.0	15:55:14	2022-01-02
42.0	15:07:15	2022-01-02
112.0	15:49:24	2022-01-02
75.0	15:07:23	2022-01-02
107.0	16:06:41	2022-01-02
69.0	16:34:56	2022-01-02
60.0	16:33:09	2022-01-02
148.0	16:44:50	2022-01-02
41.0	16:28:38	2022-01-02
142.0	16:38:39	2022-01-02
100.0	16:55:24	2022-01-02
43.0	16:40:15	2022-01-02
5.0	16:35:21	2022-01-02
85.0	16:16:57	2022-01-02
16.0	16:07:17	2022-01-02
138.0	16:27:47	2022-01-02
43.0	16:13:42	2022-01-02
125.0	16:32:01	2022-01-02
157.0	16:36:55	2022-01-02
170.0	16:53:36	2022-01-02
123.0	16:41:46	2022-01-02
97.0	16:49:44	2022-01-02
155.0	16:43:35	2022-01-02
78.0	16:15:35	2022-01-02
130.0	16:30:12	2022-01-02
163.0	16:04:19	2022-01-02
106.0	16:27:43	2022-01-02
127.0	16:50:16	2022-01-02
133.0	16:14:34	2022-01-02
95.0	16:17:28	2022-01-02
160.0	16:24:01	2022-01-02
16.0	16:14:27	2022-01-02
80.0	16:16:25	2022-01-02
34.0	16:11:49	2022-01-02
173.0	16:17:54	2022-01-02
20.0	16:30:28	2022-01-02
15.0	16:15:17	2022-01-02
91.0	16:52:18	2022-01-02
91.0	16:26:46	2022-01-02
6.0	16:56:01	2022-01-02
8.0	17:02:28	2022-01-02
135.0	17:46:06	2022-01-02
38.0	17:49:20	2022-01-02
84.0	17:17:46	2022-01-02
71.0	17:25:31	2022-01-02
134.0	17:28:00	2022-01-02
158.0	17:36:06	2022-01-02
12.0	17:06:27	2022-01-02
171.0	17:32:10	2022-01-02
88.0	17:52:47	2022-01-02
57.0	17:13:31	2022-01-02
73.0	17:38:56	2022-01-02
11.0	17:58:32	2022-01-02
8.0	17:59:47	2022-01-02
44.0	17:06:26	2022-01-02
71.0	17:36:38	2022-01-02
34.0	17:22:00	2022-01-02
10.0	17:32:21	2022-01-02
52.0	17:25:40	2022-01-02
141.0	17:56:15	2022-01-02
159.0	17:13:23	2022-01-02
106.0	17:45:02	2022-01-02
98.0	17:52:06	2022-01-02
162.0	17:14:41	2022-01-02
41.0	17:24:30	2022-01-02
33.0	17:23:31	2022-01-02
68.0	17:40:19	2022-01-02
106.0	17:20:22	2022-01-02
67.0	17:13:46	2022-01-02
44.0	17:57:16	2022-01-02
131.0	17:57:58	2022-01-02
152.0	17:44:50	2022-01-02
42.0	17:29:13	2022-01-02
75.0	17:49:30	2022-01-02
81.0	17:58:04	2022-01-02
6.0	17:18:29	2022-01-02
121.0	17:10:15	2022-01-02
117.0	17:13:39	2022-01-02
175.0	17:16:41	2022-01-02
123.0	17:54:47	2022-01-02
15.0	17:18:17	2022-01-02
152.0	17:11:13	2022-01-02
40.0	17:29:21	2022-01-02
82.0	17:54:11	2022-01-02
40.0	18:13:28	2022-01-02
114.0	18:10:35	2022-01-02
176.0	18:20:26	2022-01-02
25.0	18:13:58	2022-01-02
117.0	18:19:21	2022-01-02
32.0	18:09:27	2022-01-02
58.0	18:46:11	2022-01-02
86.0	18:21:27	2022-01-02
57.0	18:00:32	2022-01-02
156.0	18:52:30	2022-01-02
171.0	18:26:05	2022-01-02
6.0	18:21:06	2022-01-02
57.0	18:49:46	2022-01-02
173.0	18:14:18	2022-01-02
129.0	18:36:56	2022-01-02
18.0	18:33:02	2022-01-02
82.0	18:17:21	2022-01-02
124.0	18:56:21	2022-01-02
139.0	18:34:13	2022-01-02
55.0	18:19:04	2022-01-02
28.0	18:12:14	2022-01-02
164.0	18:14:53	2022-01-02
145.0	18:03:14	2022-01-02
160.0	18:45:24	2022-01-02
26.0	18:03:16	2022-01-02
55.0	18:33:49	2022-01-02
155.0	18:47:22	2022-01-02
46.0	18:00:12	2022-01-02
9.0	18:14:06	2022-01-02
159.0	18:19:15	2022-01-02
93.0	18:28:13	2022-01-02
80.0	18:28:54	2022-01-02
94.0	19:57:42	2022-01-02
122.0	19:54:04	2022-01-02
27.0	19:22:28	2022-01-02
80.0	19:43:16	2022-01-02
47.0	19:24:07	2022-01-02
43.0	19:27:21	2022-01-02
106.0	19:35:38	2022-01-02
146.0	19:53:24	2022-01-02
158.0	19:44:23	2022-01-02
43.0	19:38:41	2022-01-02
174.0	19:59:59	2022-01-02
172.0	19:55:47	2022-01-02
117.0	19:00:17	2022-01-02
130.0	19:35:59	2022-01-02
131.0	19:41:03	2022-01-02
167.0	19:12:27	2022-01-02
162.0	19:43:14	2022-01-02
160.0	19:17:32	2022-01-02
76.0	19:25:39	2022-01-02
114.0	19:57:13	2022-01-02
106.0	19:17:48	2022-01-02
100.0	19:51:04	2022-01-02
62.0	19:45:36	2022-01-02
144.0	19:03:50	2022-01-02
114.0	19:10:07	2022-01-02
116.0	19:47:59	2022-01-02
134.0	19:39:49	2022-01-02
152.0	19:03:10	2022-01-02
2.0	19:21:02	2022-01-02
134.0	19:56:11	2022-01-02
145.0	19:27:38	2022-01-02
10.0	19:06:25	2022-01-02
95.0	19:23:33	2022-01-02
128.0	19:57:38	2022-01-02
160.0	19:39:38	2022-01-02
96.0	19:19:34	2022-01-02
11.0	19:48:06	2022-01-02
163.0	19:34:35	2022-01-02
170.0	19:33:23	2022-01-02
83.0	19:41:24	2022-01-02
138.0	19:19:18	2022-01-02
76.0	19:52:23	2022-01-02
4.0	19:47:09	2022-01-02
60.0	19:24:45	2022-01-02
70.0	19:46:37	2022-01-02
60.0	20:35:56	2022-01-02
147.0	20:29:33	2022-01-02
109.0	20:14:08	2022-01-02
163.0	20:56:44	2022-01-02
133.0	20:00:35	2022-01-02
86.0	20:58:52	2022-01-02
66.0	20:30:36	2022-01-02
76.0	20:25:56	2022-01-02
109.0	20:14:11	2022-01-02
116.0	20:15:49	2022-01-02
40.0	20:37:15	2022-01-02
160.0	20:19:39	2022-01-02
130.0	20:25:47	2022-01-02
27.0	20:12:05	2022-01-02
137.0	20:28:41	2022-01-02
127.0	20:14:12	2022-01-02
127.0	20:21:25	2022-01-02
175.0	20:32:59	2022-01-02
79.0	20:37:43	2022-01-02
91.0	20:14:52	2022-01-02
106.0	20:07:36	2022-01-02
12.0	20:49:23	2022-01-02
57.0	20:45:06	2022-01-02
99.0	20:14:06	2022-01-02
144.0	20:23:52	2022-01-02
98.0	20:40:35	2022-01-02
6.0	20:30:06	2022-01-02
179.0	20:48:39	2022-01-02
21.0	20:15:39	2022-01-02
133.0	20:15:52	2022-01-02
122.0	20:52:49	2022-01-02
131.0	20:30:56	2022-01-02
77.0	20:09:02	2022-01-02
126.0	20:46:09	2022-01-02
61.0	09:03:21	2022-01-03
151.0	09:33:56	2022-01-03
65.0	09:36:24	2022-01-03
83.0	09:12:26	2022-01-03
136.0	09:39:09	2022-01-03
148.0	09:38:47	2022-01-03
167.0	09:28:51	2022-01-03
36.0	09:40:05	2022-01-03
38.0	09:47:32	2022-01-03
32.0	09:48:51	2022-01-03
12.0	09:51:20	2022-01-03
12.0	09:36:55	2022-01-03
106.0	09:54:45	2022-01-03
161.0	09:23:37	2022-01-03
84.0	09:28:41	2022-01-03
164.0	09:32:33	2022-01-03
59.0	09:47:02	2022-01-03
8.0	09:20:29	2022-01-03
121.0	09:03:07	2022-01-03
171.0	09:03:47	2022-01-03
87.0	09:01:06	2022-01-03
107.0	09:02:15	2022-01-03
110.0	09:12:51	2022-01-03
73.0	09:29:44	2022-01-03
113.0	09:49:47	2022-01-03
12.0	09:33:48	2022-01-03
140.0	09:56:38	2022-01-03
33.0	09:15:16	2022-01-03
15.0	09:49:25	2022-01-03
52.0	09:50:21	2022-01-03
155.0	09:57:53	2022-01-03
154.0	10:23:06	2022-01-03
173.0	10:28:29	2022-01-03
27.0	10:17:53	2022-01-03
147.0	10:29:09	2022-01-03
98.0	10:17:29	2022-01-03
9.0	10:17:23	2022-01-03
141.0	10:08:27	2022-01-03
167.0	10:12:18	2022-01-03
131.0	10:55:12	2022-01-03
87.0	10:55:21	2022-01-03
123.0	10:34:32	2022-01-03
7.0	10:42:55	2022-01-03
99.0	10:18:37	2022-01-03
55.0	10:29:12	2022-01-03
99.0	10:27:13	2022-01-03
134.0	10:55:05	2022-01-03
114.0	10:08:19	2022-01-03
47.0	10:26:20	2022-01-03
59.0	10:46:46	2022-01-03
96.0	10:00:23	2022-01-03
104.0	10:32:48	2022-01-03
54.0	10:43:58	2022-01-03
110.0	10:54:49	2022-01-03
18.0	10:45:31	2022-01-03
100.0	10:40:12	2022-01-03
88.0	10:33:54	2022-01-03
109.0	10:25:09	2022-01-03
169.0	10:41:00	2022-01-03
15.0	10:15:07	2022-01-03
66.0	10:02:54	2022-01-03
156.0	10:29:57	2022-01-03
124.0	10:24:14	2022-01-03
121.0	10:27:35	2022-01-03
111.0	10:58:47	2022-01-03
140.0	10:06:25	2022-01-03
83.0	10:06:25	2022-01-03
68.0	10:52:27	2022-01-03
58.0	10:30:24	2022-01-03
173.0	10:30:32	2022-01-03
139.0	10:30:50	2022-01-03
85.0	10:20:35	2022-01-03
158.0	10:07:46	2022-01-03
22.0	10:06:22	2022-01-03
93.0	10:58:00	2022-01-03
105.0	10:58:36	2022-01-03
143.0	10:27:19	2022-01-03
74.0	10:16:45	2022-01-03
119.0	11:06:30	2022-01-03
142.0	11:15:46	2022-01-03
93.0	11:58:53	2022-01-03
148.0	11:44:48	2022-01-03
60.0	11:30:48	2022-01-03
115.0	11:29:26	2022-01-03
2.0	11:00:48	2022-01-03
122.0	11:21:02	2022-01-03
142.0	11:06:38	2022-01-03
113.0	11:20:12	2022-01-03
100.0	11:26:04	2022-01-03
111.0	11:24:50	2022-01-03
89.0	11:33:14	2022-01-03
91.0	11:05:24	2022-01-03
56.0	11:11:36	2022-01-03
165.0	11:24:56	2022-01-03
148.0	11:04:25	2022-01-03
94.0	11:10:01	2022-01-03
81.0	11:16:51	2022-01-03
20.0	11:56:31	2022-01-03
170.0	11:17:10	2022-01-03
16.0	11:21:42	2022-01-03
156.0	11:05:59	2022-01-03
174.0	11:37:47	2022-01-03
70.0	11:01:02	2022-01-03
74.0	11:05:18	2022-01-03
150.0	11:50:41	2022-01-03
2.0	11:58:20	2022-01-03
141.0	11:23:45	2022-01-03
60.0	11:19:39	2022-01-03
48.0	11:03:40	2022-01-03
23.0	11:55:49	2022-01-03
90.0	11:26:31	2022-01-03
100.0	11:17:10	2022-01-03
95.0	11:47:29	2022-01-03
100.0	11:32:31	2022-01-03
158.0	11:31:56	2022-01-03
99.0	11:03:37	2022-01-03
49.0	11:46:01	2022-01-03
138.0	11:58:10	2022-01-03
6.0	12:57:08	2022-01-03
163.0	12:06:41	2022-01-03
49.0	12:46:09	2022-01-03
151.0	12:45:19	2022-01-03
172.0	12:59:42	2022-01-03
144.0	12:07:15	2022-01-03
41.0	12:05:38	2022-01-03
46.0	12:22:26	2022-01-03
175.0	12:32:41	2022-01-03
65.0	12:37:15	2022-01-03
44.0	12:50:22	2022-01-03
91.0	12:03:57	2022-01-03
2.0	12:11:42	2022-01-03
70.0	12:32:35	2022-01-03
7.0	12:37:11	2022-01-03
86.0	12:00:09	2022-01-03
43.0	12:52:26	2022-01-03
7.0	12:24:34	2022-01-03
102.0	12:54:12	2022-01-03
122.0	12:30:04	2022-01-03
100.0	12:55:33	2022-01-03
138.0	12:50:56	2022-01-03
100.0	12:44:06	2022-01-03
91.0	12:28:14	2022-01-03
165.0	12:23:35	2022-01-03
65.0	12:00:40	2022-01-03
127.0	12:32:14	2022-01-03
44.0	12:43:29	2022-01-03
87.0	12:31:24	2022-01-03
51.0	12:10:08	2022-01-03
154.0	12:56:59	2022-01-03
130.0	12:49:28	2022-01-03
170.0	12:32:04	2022-01-03
103.0	12:31:11	2022-01-03
43.0	12:25:30	2022-01-03
126.0	12:06:22	2022-01-03
13.0	12:22:12	2022-01-03
170.0	12:47:00	2022-01-03
102.0	12:01:10	2022-01-03
95.0	12:36:02	2022-01-03
105.0	12:57:43	2022-01-03
149.0	12:12:07	2022-01-03
175.0	13:12:46	2022-01-03
93.0	13:14:54	2022-01-03
68.0	13:29:15	2022-01-03
89.0	13:21:25	2022-01-03
61.0	13:46:29	2022-01-03
39.0	13:13:29	2022-01-03
132.0	13:55:27	2022-01-03
111.0	13:18:36	2022-01-03
98.0	13:42:01	2022-01-03
171.0	13:26:45	2022-01-03
81.0	13:19:32	2022-01-03
154.0	13:25:23	2022-01-03
48.0	13:48:45	2022-01-03
38.0	13:25:40	2022-01-03
121.0	13:13:11	2022-01-03
82.0	13:08:32	2022-01-03
106.0	13:23:18	2022-01-03
91.0	13:41:37	2022-01-03
124.0	13:09:08	2022-01-03
70.0	13:06:21	2022-01-03
26.0	13:25:28	2022-01-03
103.0	13:28:53	2022-01-03
53.0	13:03:00	2022-01-03
20.0	13:26:22	2022-01-03
130.0	13:11:40	2022-01-03
84.0	13:11:42	2022-01-03
94.0	13:18:33	2022-01-03
172.0	13:46:26	2022-01-03
34.0	13:19:10	2022-01-03
117.0	13:37:40	2022-01-03
89.0	13:30:43	2022-01-03
157.0	13:37:51	2022-01-03
161.0	13:07:29	2022-01-03
19.0	13:06:17	2022-01-03
144.0	13:19:37	2022-01-03
57.0	14:53:34	2022-01-03
66.0	14:39:45	2022-01-03
119.0	14:27:01	2022-01-03
155.0	14:30:22	2022-01-03
55.0	14:17:06	2022-01-03
126.0	14:23:59	2022-01-03
11.0	14:23:26	2022-01-03
10.0	14:41:39	2022-01-03
54.0	14:50:05	2022-01-03
45.0	14:32:38	2022-01-03
16.0	14:01:55	2022-01-03
130.0	14:26:08	2022-01-03
137.0	14:18:10	2022-01-03
135.0	14:29:47	2022-01-03
48.0	14:06:16	2022-01-03
146.0	14:57:21	2022-01-03
62.0	14:53:22	2022-01-03
138.0	14:19:40	2022-01-03
6.0	14:26:25	2022-01-03
175.0	14:41:58	2022-01-03
119.0	14:11:57	2022-01-03
150.0	14:19:38	2022-01-03
67.0	14:55:25	2022-01-03
54.0	14:18:25	2022-01-03
62.0	14:44:26	2022-01-03
145.0	14:34:04	2022-01-03
133.0	14:14:28	2022-01-03
37.0	14:40:00	2022-01-03
97.0	14:12:42	2022-01-03
6.0	14:29:04	2022-01-03
30.0	14:42:40	2022-01-03
74.0	14:01:05	2022-01-03
169.0	14:39:06	2022-01-03
50.0	14:02:59	2022-01-03
142.0	14:58:08	2022-01-03
141.0	14:05:36	2022-01-03
49.0	14:46:59	2022-01-03
27.0	14:53:26	2022-01-03
135.0	14:26:35	2022-01-03
119.0	14:48:52	2022-01-03
52.0	14:21:38	2022-01-03
1.0	14:39:34	2022-01-03
31.0	14:40:27	2022-01-03
100.0	14:58:38	2022-01-03
52.0	15:20:34	2022-01-03
38.0	15:58:47	2022-01-03
142.0	15:46:31	2022-01-03
114.0	15:35:35	2022-01-03
176.0	15:35:41	2022-01-03
169.0	15:28:24	2022-01-03
28.0	15:42:46	2022-01-03
53.0	15:02:31	2022-01-03
40.0	15:17:56	2022-01-03
18.0	15:52:46	2022-01-03
174.0	15:40:34	2022-01-03
91.0	15:32:56	2022-01-03
9.0	15:38:49	2022-01-03
39.0	15:34:19	2022-01-03
153.0	15:26:10	2022-01-03
40.0	15:53:17	2022-01-03
167.0	15:37:14	2022-01-03
169.0	15:47:56	2022-01-03
53.0	15:37:34	2022-01-03
36.0	15:32:34	2022-01-03
165.0	15:14:31	2022-01-03
62.0	15:53:07	2022-01-03
154.0	15:25:21	2022-01-03
166.0	15:34:28	2022-01-03
56.0	15:45:17	2022-01-03
139.0	15:12:00	2022-01-03
125.0	15:54:03	2022-01-03
62.0	15:59:59	2022-01-03
44.0	15:53:05	2022-01-03
23.0	15:37:38	2022-01-03
82.0	15:06:16	2022-01-03
116.0	15:01:19	2022-01-03
12.0	15:58:41	2022-01-03
174.0	15:30:21	2022-01-03
140.0	15:13:35	2022-01-03
26.0	15:06:49	2022-01-03
17.0	15:59:38	2022-01-03
47.0	15:54:14	2022-01-03
125.0	15:33:40	2022-01-03
42.0	15:25:47	2022-01-03
79.0	15:39:54	2022-01-03
163.0	15:39:33	2022-01-03
8.0	15:15:15	2022-01-03
117.0	16:16:18	2022-01-03
168.0	16:07:19	2022-01-03
88.0	16:38:00	2022-01-03
75.0	16:53:41	2022-01-03
96.0	16:06:44	2022-01-03
166.0	16:12:00	2022-01-03
156.0	16:42:24	2022-01-03
112.0	16:05:17	2022-01-03
13.0	16:38:00	2022-01-03
38.0	16:04:10	2022-01-03
160.0	16:08:29	2022-01-03
159.0	16:02:40	2022-01-03
22.0	16:06:37	2022-01-03
56.0	16:40:46	2022-01-03
8.0	16:36:24	2022-01-03
104.0	16:21:52	2022-01-03
91.0	16:28:10	2022-01-03
165.0	16:46:43	2022-01-03
157.0	16:32:59	2022-01-03
33.0	16:04:31	2022-01-03
132.0	16:46:20	2022-01-03
14.0	16:13:48	2022-01-03
103.0	16:19:00	2022-01-03
56.0	16:42:43	2022-01-03
147.0	16:11:41	2022-01-03
90.0	16:04:03	2022-01-03
63.0	16:48:38	2022-01-03
22.0	16:57:46	2022-01-03
162.0	16:51:31	2022-01-03
69.0	16:33:50	2022-01-03
130.0	16:26:25	2022-01-03
89.0	16:38:55	2022-01-03
139.0	17:58:59	2022-01-03
21.0	17:58:22	2022-01-03
38.0	17:58:22	2022-01-03
158.0	17:23:49	2022-01-03
30.0	17:36:13	2022-01-03
138.0	17:20:35	2022-01-03
120.0	17:56:23	2022-01-03
1.0	17:11:33	2022-01-03
73.0	17:06:21	2022-01-03
104.0	17:39:20	2022-01-03
127.0	17:26:53	2022-01-03
169.0	17:08:24	2022-01-03
56.0	17:25:08	2022-01-03
108.0	17:00:39	2022-01-03
60.0	17:14:11	2022-01-03
12.0	17:11:03	2022-01-03
144.0	17:53:53	2022-01-03
179.0	17:49:41	2022-01-03
81.0	17:39:06	2022-01-03
4.0	17:10:42	2022-01-03
21.0	17:42:54	2022-01-03
28.0	17:59:17	2022-01-03
146.0	17:37:38	2022-01-03
9.0	17:09:32	2022-01-03
76.0	17:43:14	2022-01-03
74.0	17:45:04	2022-01-03
113.0	17:15:17	2022-01-03
52.0	17:44:37	2022-01-03
30.0	17:17:08	2022-01-03
175.0	17:40:42	2022-01-03
113.0	17:44:12	2022-01-03
7.0	17:40:59	2022-01-03
136.0	17:43:31	2022-01-03
10.0	17:13:18	2022-01-03
18.0	17:15:32	2022-01-03
3.0	17:54:07	2022-01-03
113.0	17:51:46	2022-01-03
32.0	17:27:18	2022-01-03
55.0	17:29:57	2022-01-03
124.0	17:12:02	2022-01-03
118.0	17:50:41	2022-01-03
91.0	17:09:00	2022-01-03
23.0	17:02:55	2022-01-03
21.0	17:18:00	2022-01-03
71.0	18:17:13	2022-01-03
152.0	18:20:11	2022-01-03
114.0	18:46:24	2022-01-03
61.0	18:46:51	2022-01-03
165.0	18:19:04	2022-01-03
50.0	18:45:53	2022-01-03
137.0	18:10:51	2022-01-03
0.0	18:12:27	2022-01-03
68.0	18:27:27	2022-01-03
64.0	18:06:22	2022-01-03
